"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in INR, unless specified"
"Definitions:"
"Total sales tax liable:Includes GST or sales tax collected from buyers for product sales, shipping, and gift wrap."
"TCS-CGST:Tax Collected at Source from Central GST"
"TCS-SGST:Tax Collected at Source from State GST"
"TCS-IGST:Tax Collected at Source from Integrated GST"
"TDS (Section 194-O): Tax Deducted at Source under Section 194-O of Income tax Act, 1961"
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","Sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","product sales","shipping credits","gift wrap credits","promotional rebates","Total sales tax liable(GST before adjusting TCS)","TCS-CGST","TCS-SGST","TCS-IGST","TDS (Section 194-O)","selling fees","fba fees","other transaction fees","other","total"
"14 Jul 2025 7:36:41 am UTC","25174952922","Shipping Services","402-1052524-1677145","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"14 Jul 2025 7:36:47 am UTC","25174952922","Shipping Services","404-7813604-2217937","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"14 Jul 2025 7:36:51 am UTC","25175136552","Shipping Services","408-3390462-5967537","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"14 Jul 2025 7:36:51 am UTC","25174952922","Shipping Services","407-2804247-4782737","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"14 Jul 2025 7:51:35 am UTC","25174952922","Order","407-2804247-4782737","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","RAIPUR","CHHATTISGARH","492099","445.54","0","0","0","53.46","0","0","-2.23","-0.46","-29.44","0","-11.80","0","455.07"
"14 Jul 2025 7:51:44 am UTC","25175136552","Order","405-8611650-6918741","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","CHENNAI","TAMIL NADU","600102","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:51:45 am UTC","25175136552","Order","407-2695489-6145905","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Bengaluru","KARNATAKA","560063","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:51:57 am UTC","25174952922","Order","407-2705395-6033126","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","COIMBATORE","TAMIL NADU","641029","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:51:58 am UTC","25174952922","Order","403-4622008-9548319","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","MADHURAWADA","ANDHRA PRADESH","530041","445.54","0","0","0","53.46","0","0","-2.23","-0.46","-29.44","0","-11.80","0","455.07"
"14 Jul 2025 7:52:00 am UTC","25175136552","Order","404-9430539-9322706","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","THRISSUR","KERALA","680003","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:52:06 am UTC","25175136552","Order","408-5968312-1303569","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Sadashivgad","KARNATAKA","581352","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:52:13 am UTC","25174952922","Order","404-7813604-2217937","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Hyderabad","TELANGANA","500038","445.54","0","0","0","53.46","-1.11","-1.11","0","-0.45","-29.44","0","-11.80","0","455.09"
"14 Jul 2025 7:52:14 am UTC","25175136552","Order","171-5646882-0864353","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Bangalore","Karnataka","560017","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:52:14 am UTC","25175136552","Order","408-3390462-5967537","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560078","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:52:14 am UTC","25175136552","Order","407-4716269-1928328","12 inch Fruit Basket","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Kalpakkam","TAMIL NADU","603102","1,080.36","0","0","0","129.64","0","0","-5.40","-1.09","-178.48","0","-75.52","0","949.51"
"14 Jul 2025 7:52:20 am UTC","25174952922","Order","404-9392919-5133902","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Adra","WEST BENGAL","723121","445.54","0","0","0","53.46","0","0","-2.23","-0.46","-29.44","0","-11.80","0","455.07"
"14 Jul 2025 7:52:20 am UTC","25174952922","Order","403-9291655-1481132","Yogurt Maker","Home Elem Greek Yogurt & Curd Maker - 1100ml Fine Mesh Strainer with Lid | Multifunctional Yoghurt Filter | Curd Maker for Home | Whey Separator | Per","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","SURAT","GUJARAT","394210","422.88","0","0","0","76.12","0","0","-2.11","-0.43","-29.44","0","-11.80","0","455.22"
"14 Jul 2025 7:52:24 am UTC","25175136552","Order","171-5869643-7850763","12 inch Fruit Basket","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560066","1,080.36","0","0","0","129.64","0","0","-5.40","-1.09","-178.48","0","-75.52","0","949.51"
"14 Jul 2025 7:52:28 am UTC","25174952922","Order","403-5482700-7229939","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Vadakkanchery PALAKKAD","KERALA","678683","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 7:52:29 am UTC","25175136552","Order","406-8324388-5764366","12 inch Fruit Basket","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","HYDERABAD","TELANGANA","500010","1,083.92","0","0","0","130.08","-2.71","-2.71","0","-1.09","-179.07","0","-75.52","0","952.90"
"14 Jul 2025 7:52:32 am UTC","25174952922","Order","402-1052524-1677145","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","MADURAI","TAMIL NADU","625007","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"14 Jul 2025 8:55:42 am UTC","25174952922","Adjustment","408-4346659-8590714","12 inch Fruit Basket-FC","FBA Inventory Reimbursement - Customer Return","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","151.10","151.10"
"14 Jul 2025 9:10:01 am UTC","25175136552","Order","403-8213427-7923540","5 slot mop holder-FC","Home Elem Broom Mop Holder Wall Mount Stainless Steel Wall Mounted Storage Organizer Heavy Duty Tools Hanger with 5 Racks 4 Hooks for Kitchen Bathroom","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GUNTUR","ANDHRA PRADESH","522006","624.11","0","0","-6.25","74.14","0","0","-3.09","-0.63","-97.99","-66.08","-29.50","0","494.71"
"14 Jul 2025 9:33:19 am UTC","25175136552","Order","404-1419414-3164336","12 inch Fruit Basket-FC","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","BENGALURU","KARNATAKA","560098","1,079.46","0","0","0","129.54","0","0","-5.40","-1.09","-178.33","-186.44","-59.00","0","778.74"
"14 Jul 2025 12:29:04 pm UTC","25175136552","Refund","405-8688132-2973935","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Coimbatore","TAMIL NADU","641007","-445.54","0","0","0","-53.46","0","0","2.23","0","-53.16","0","11.80","0","-538.13"
"14 Jul 2025 4:27:03 pm UTC","25174952922","FBA Inventory Fee","","","FBA Inbound Pickup Service","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-319.91","-319.91"
"14 Jul 2025 6:30:09 pm UTC","25174952922","Order","404-5808363-5384360","12 inch Fruit Basket-FC","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","Kannamangalam Alappuzha District","KERALA","690106","1,061.61","35.71","0","-35.71","127.39","0","0","-5.31","-1.08","-175.38","-186.44","-59.00","0","761.79"
"14 Jul 2025 6:32:46 pm UTC","25174952922","Adjustment","403-1458672-5214713","12 inch Fruit Basket-FC","FBA Inventory Reimbursement - Customer Return","1","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","57.45","57.45"
"14 Jul 2025 6:55:53 pm UTC","25175136552","Order","171-1115227-9862714","Sink Organizer FC","Home Elem Stainless Steel Sink & Washroom Organizer with Drain Tray - Kitchen Sink Organiser, Soap Stand, Adhesive Wall Mount, Sponge Holder, kitchen","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","Bengaluru","KARNATAKA","560083","686.60","0","0","0","82.40","-1.72","-1.72","0","-0.69","-108.90","-83.78","-29.50","0","542.69"
"14 Jul 2025 7:36:12 pm UTC","25175136552","Order","406-7122532-4237938","Sink Organizer FC","Home Elem Stainless Steel Sink & Washroom Organizer with Drain Tray - Kitchen Sink Organiser, Soap Stand, Adhesive Wall Mount, Sponge Holder, kitchen","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","500010","686.60","0","0","0","82.40","-1.72","-1.72","0","-0.69","-108.89","-83.78","-29.50","0","542.70"
"14 Jul 2025 8:03:59 pm UTC","25175136552","Order","405-0324838-7035572","2 Pcs Shelves","Home Elem 2-Piece Stainless Steel Dual Mount Self Adhesive & Drill - Bathroom Organiser - Washroom Storage Organizer & Bathroom Shelf for Wall - Space","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","PIMPRI CHINCHWAD","MAHARASHTRA","411027","891.96","0","0","0","107.04","0","0","-4.46","-0.90","-141.46","-169.92","-29.50","0","652.76"
"14 Jul 2025 8:13:25 pm UTC","25174952922","Order","406-3356206-5677125","12 inch Fruit Basket-FC","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","PUNE","MAHARASHTRA","411060","1,079.46","35.71","0","-35.71","129.54","0","0","-5.40","-1.09","-178.33","-261.96","-59.00","0","703.22"
"14 Jul 2025 10:00:13 pm UTC","25175136552","Order","402-6556200-8484360","Large Cube Sink Organizer FC","Home Elem kitchen sink organiser wall mounted|Stainless Steel Sink & Washroom Organizer with Drain Tray|Kitchen Sink Organiser, Soap Stand, Adhesive W","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","THANE","MAHARASHTRA","400608","891.96","0","0","0","107.04","0","0","-4.46","-0.90","-141.46","-164.02","-29.50","0","658.66"
"14 Jul 2025 10:33:55 pm UTC","25175136552","Transfer","","","To account ending with: 354","","","Electronic Transactions (Credit Card/Net Banking/GC)","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-54,679.39","-54,679.39"
"14 Jul 2025 10:34:57 pm UTC","25174952922","Transfer","","","To account ending with: 354","","","Cash On Delivery Transactions and Non-Transactional Fees","","","","","0","0","0","0","0","0","0","0","0","0","0","0","-12,761.99","-12,761.99"
"15 Jul 2025 8:57:52 am UTC","25175136552","Order","402-6228377-9118727","Large Cube Sink Organizer FC","Home Elem kitchen sink organiser wall mounted|Stainless Steel Sink & Washroom Organizer with Drain Tray|Kitchen Sink Organiser, Soap Stand, Adhesive W","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GUNTUR","ANDHRA PRADESH","522007","936.61","0","0","-46.83","106.77","0","0","-4.45","-0.90","-282.23","-66.08","-59.00","0","583.89"
"15 Jul 2025 8:57:52 am UTC","25175136552","Order","402-6228377-9118727","Large Cube Sink Organizer FC","Home Elem kitchen sink organiser wall mounted|Stainless Steel Sink & Washroom Organizer with Drain Tray|Kitchen Sink Organiser, Soap Stand, Adhesive W","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","GUNTUR","ANDHRA PRADESH","522007","936.61","0","0","-46.83","106.77","0","0","-4.45","-0.90","0","-66.08","0","0","925.12"
"15 Jul 2025 9:03:51 am UTC","25174952922","Shipping Services","402-6035020-0221958","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:03:52 am UTC","25174952922","Shipping Services","405-0226700-3624306","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:03:58 am UTC","25175136552","Shipping Services","171-3466826-9317129","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:06 am UTC","25175136552","Shipping Services","405-0273928-8816300","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:10 am UTC","25175136552","Shipping Services","406-3605914-8630702","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:17 am UTC","25175136552","Shipping Services","402-7044593-7863503","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:17 am UTC","25175136552","Shipping Services","171-1643437-3074741","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:24 am UTC","25175136552","Shipping Services","171-8677302-8849158","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:28 am UTC","25175136552","Shipping Services","406-9818471-8413117","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:32 am UTC","25175136552","Shipping Services","408-6142808-7397942","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:32 am UTC","25175136552","Shipping Services","407-8022394-5316363","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-184.08","0","-184.08"
"15 Jul 2025 9:04:35 am UTC","25175136552","Shipping Services","408-2559005-6439518","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:36 am UTC","25175136552","Shipping Services","403-6947747-8786727","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-184.08","0","-184.08"
"15 Jul 2025 9:04:36 am UTC","25174952922","Shipping Services","171-8376575-3699558","","Easy Ship weight handling fees","","Amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:04:39 am UTC","25175136552","Shipping Services","405-1943926-7084327","","Easy Ship weight handling fees","","Amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","","","","0","0","0","0","0","0","0","0","0","0","0","-143.96","0","-143.96"
"15 Jul 2025 9:19:33 am UTC","25175136552","Order","408-6142808-7397942","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","RAJAPALAYAM VIRUDHUNAGAR DISTRICT","TAMIL NADU","626117","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:19:42 am UTC","25175136552","Order","406-3605914-8630702","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","THIRUVANANTHAPURAM","KERALA","695004","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:19:42 am UTC","25174952922","Order","402-6035020-0221958","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","Pandaveswar.","WEST BENGAL","713346","445.54","0","0","0","53.46","0","0","-2.23","-0.46","-29.44","0","-11.80","0","455.07"
"15 Jul 2025 9:19:49 am UTC","25175136552","Order","171-3466826-9317129","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","UTTAR BAGDOGRA","WEST BENGAL","734014","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:19:49 am UTC","25175136552","Order","408-2559005-6439518","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","MEENACHIL","KERALA","686577","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:19:52 am UTC","25175136552","Order","407-8022394-5316363","12 inch Fruit Basket","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","AHMEDABAD","GUJARAT","380007","1,080.36","0","0","0","129.64","0","0","-5.40","-1.09","-178.48","0","-75.52","0","949.51"
"15 Jul 2025 9:19:58 am UTC","25174952922","Order","405-0226700-3624306","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","LAPARA","WEST BENGAL","723132","445.54","0","0","0","53.46","0","0","-2.23","-0.46","-29.44","0","-11.80","0","455.07"
"15 Jul 2025 9:20:00 am UTC","25175136552","Order","406-9818471-8413117","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","KAMBAM","TAMIL NADU","625516","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:20:04 am UTC","25175136552","Order","171-8677302-8849158","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560072","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:20:05 am UTC","25175136552","Order","403-6947747-8786727","12 inch Fruit Basket","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","VAPI","GUJARAT","396191","1,079.46","0","0","0","129.54","0","0","-5.40","-1.09","-178.33","0","-75.52","0","948.66"
"15 Jul 2025 9:20:09 am UTC","25175136552","Order","405-1943926-7084327","12 inch Fruit Basket","Home Elem 12 inch fruit basket with lid net cover | stainless steel fruits storage basket fruit basket for dining table vegetable storeg basket kitche","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BENGALURU","KARNATAKA","560097","1,079.46","0","0","0","129.54","0","0","-5.40","-1.09","-178.33","0","-75.52","0","948.66"
"15 Jul 2025 9:20:13 am UTC","25175136552","Order","171-1643437-3074741","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","CHENNAI","TAMIL NADU","600053","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 9:20:18 am UTC","25174952922","Order","171-8376575-3699558","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Merchant","VAZHAKKALA","KERALA","682021","445.54","0","0","0","53.46","0","0","-2.23","-0.46","-29.44","0","-11.80","0","455.07"
"15 Jul 2025 9:20:20 am UTC","25175136552","Order","405-0273928-8816300","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","BANGALORE","KARNATAKA","560092","426.79","0","0","0","51.21","0","0","-2.13","-0.43","-28.20","0","-11.80","0","435.44"
"15 Jul 2025 9:20:28 am UTC","25175136552","Order","402-7044593-7863503","Drainer stand with mittens","Home Elem Stainless Steel Rice Strainer Pot with Lid Lock | Rice Cooker with Starch Remover | Rice Pot Drainer Stand | Boiled Rice & Noodles Filter Ve","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Merchant","Jalpaiguri","West Bengal","735101","445.54","0","0","0","53.46","0","0","-2.23","-0.45","-29.44","0","-11.80","0","455.08"
"15 Jul 2025 11:35:34 am UTC","25174952922","Order","405-3312383-2453152","Sink Organizer FC","Home Elem Stainless Steel Sink & Washroom Organizer with Drain Tray - Kitchen Sink Organiser, Soap Stand, Adhesive Wall Mount, Sponge Holder, kitchen","1","amazon.in","Cash On Delivery Transactions and Non-Transactional Fees","Amazon","RANCHI","JHARKHAND","834001","686.61","0","0","0","82.39","0","0","-3.43","-0.70","-108.89","-120.36","-29.50","0","506.12"
"15 Jul 2025 2:58:01 pm UTC","25175136552","Order","402-7234131-4834768","Large Cube Sink Organizer FC","Home Elem kitchen sink organiser wall mounted|Stainless Steel Sink & Washroom Organizer with Drain Tray|Kitchen Sink Organiser, Soap Stand, Adhesive W","1","amazon.in","Electronic Transactions (Credit Card/Net Banking/GC)","Amazon","HYDERABAD","TELANGANA","500075","891.96","0","0","0","107.04","0","0","-4.46","-0.90","-141.46","-112.10","-29.50","0","710.58"
